,company_url,Market_cap,Current_Price,High,Low,P_E,Book_Value,Dividend_Yield,ROCE,ROE,Face_Value,Sales_growth,Up_from_52w_low,Industry_PE,No_Eq_Shares,Sales_growth_3Years,Down_from_52w_high,RSI,EPS_latest_quarter,From_52w_high,Debt_to_equity
0,https://www.screener.in/company/GSFC/consolidated/,11297.0,284.0,306.0,116.0,10.7,310.0,3.52,13.1,10.6,2.0,8.2,145.0,26.6,39.8,13.4,7.27,65.3,7.75,0.93,0.0
1,https://www.screener.in/company/JBMA/consolidated/,22355.0,1890.0,2007.0,482.0,163.0,90.1,0.07,11.8,12.9,2.0,9.31,292.0,33.2,11.8,25.6,5.84,70.7,3.74,0.94,1.93
2,https://www.screener.in/company/ALKYLAMINE/consolidated/,12072.0,2360.0,2798.0,2119.0,63.7,105.0,0.42,41.3,41.4,2.0,17.3,11.4,34.3,5.11,25.6,15.6,43.0,9.65,0.84,0.16
4,https://www.screener.in/company/IDEA/consolidated/,73555.0,15.1,18.4,5.7,,-18.7,0.0,0.0,0.0,10.0,3.76,165.0,57.1,4868.0,-2.11,18.0,49.4,-1.79,0.82,0.0
5,https://www.screener.in/company/SPARC/consolidated/,12299.0,379.0,424.0,160.0,,10.2,0.0,0.0,0.0,1.0,0.0,136.0,38.7,32.4,0.0,10.5,64.0,-2.66,0.89,0.04
6,https://www.screener.in/company/ENGINERSIN/consolidated/,12576.0,224.0,232.0,70.0,26.6,38.5,1.34,23.7,18.4,5.0,6.82,219.0,38.3,56.2,0.95,3.85,72.6,2.27,0.96,0.01
7,https://www.screener.in/company/JUBLPHARMA/consolidated/,8842.0,555.0,598.0,269.0,,340.0,0.9,3.13,-6.89,1.0,10.3,106.0,39.6,15.9,1.68,7.27,56.5,3.92,0.93,0.68
8,https://www.screener.in/company/GNFC/consolidated/,11318.0,728.0,815.0,484.0,12.1,568.0,4.12,22.6,17.2,10.0,-16.9,50.3,34.3,15.5,25.6,10.7,43.4,11.7,0.89,0.02
9,https://www.screener.in/company/GUJGASLTD/consolidated/,38367.0,558.0,566.0,397.0,30.6,103.0,1.19,31.2,24.2,2.0,-19.6,40.5,19.4,68.8,17.6,1.55,86.9,4.3,0.98,0.02
10,https://www.screener.in/company/CIEINDIA/consolidated/,18769.0,494.0,580.0,332.0,24.5,134.0,0.0,14.6,-1.65,10.0,13.6,48.9,28.4,37.9,3.44,14.8,57.7,9.9,0.85,0.19
11,https://www.screener.in/company/GODREJIND/consolidated/,27444.0,816.0,904.0,395.0,31.2,244.0,0.0,7.81,11.2,1.0,7.08,106.0,34.3,33.7,14.0,9.74,60.6,2.59,0.9,3.07
12,https://www.screener.in/company/GSPL/consolidated/,17665.0,313.0,340.0,254.0,11.6,176.0,1.6,26.6,18.9,10.0,-18.1,23.0,19.4,56.4,14.0,7.84,51.3,8.06,0.92,0.01
13,https://www.screener.in/company/YESBANK/consolidated/,71731.0,25.0,26.2,14.1,85.7,13.8,0.0,4.94,1.99,2.0,23.5,77.0,14.4,2876.0,-4.48,4.95,64.7,0.08,0.95,7.42
14,https://www.screener.in/company/CENTURYTEX/consolidated/,15521.0,1389.0,1599.0,588.0,250.0,337.0,0.36,6.32,4.65,10.0,-2.13,136.0,7.33,11.2,11.9,13.1,53.0,-2.73,0.87,0.6
15,https://www.screener.in/company/FORTIS/consolidated/,31806.0,421.0,449.0,245.0,60.2,101.0,0.24,9.83,7.77,10.0,11.6,71.6,48.1,75.5,10.8,6.19,57.3,2.3,0.94,0.14
16,https://www.screener.in/company/RCF/consolidated/,9492.0,172.0,177.0,89.5,22.1,85.3,3.08,21.2,21.2,10.0,4.23,92.1,26.6,55.2,30.3,2.69,65.8,0.92,0.97,0.49
17,https://www.screener.in/company/GUJALKALI/consolidated/,5638.0,768.0,837.0,556.0,68.2,817.0,3.07,10.8,6.81,10.0,-7.31,38.0,21.7,7.34,18.4,8.32,49.1,-2.5,0.92,0.09
18,https://www.screener.in/company/ROUTE/consolidated/,9988.0,1594.0,1760.0,1131.0,27.4,320.0,0.69,22.0,18.7,10.0,43.9,41.0,39.3,6.26,55.1,9.42,44.6,14.2,0.91,0.09
19,https://www.screener.in/company/LICHSGFIN/consolidated/,31686.0,576.0,589.0,315.0,7.61,531.0,1.48,7.57,11.1,2.0,24.4,82.8,16.5,55.0,4.79,2.24,65.5,21.7,0.98,8.33
20,https://www.screener.in/company/BIRLACORPN/consolidated/,10605.0,1377.0,1520.0,843.0,76.0,817.0,0.18,3.73,0.75,10.0,11.6,63.3,37.0,7.7,7.88,9.41,41.6,7.58,0.91,0.65
21,https://www.screener.in/company/AVANTIFEED/consolidated/,7404.0,544.0,599.0,321.0,21.7,161.0,1.15,18.3,13.4,1.0,-5.0,69.5,21.7,13.6,7.32,9.08,72.8,5.45,0.91,0.0
22,https://www.screener.in/company/WELCORP/consolidated/,15692.0,599.0,608.0,178.0,19.4,193.0,0.83,6.42,3.21,5.0,117.0,237.0,21.9,26.2,-0.67,1.41,67.6,14.7,0.99,0.39
23,https://www.screener.in/company/MOTHERSON/consolidated/,73151.0,108.0,111.0,61.8,48.2,33.3,0.6,8.76,7.16,1.0,28.0,74.5,33.2,678.0,9.03,3.1,62.9,0.3,0.97,0.97
24,https://www.screener.in/company/STLTECH/consolidated/,5763.0,144.0,193.0,128.0,25.8,53.5,0.69,11.0,6.32,2.0,13.7,12.4,24.0,39.9,10.3,25.1,46.0,0.85,0.75,1.73
25,https://www.screener.in/company/DELTACORP/consolidated/,3885.0,145.0,260.0,123.0,17.4,87.7,0.86,16.3,12.4,1.0,-0.95,18.4,17.4,26.8,9.69,44.2,46.0,1.29,0.56,0.03
26,https://www.screener.in/company/DALBHARAT/consolidated/,40963.0,2181.0,2431.0,1672.0,35.6,854.0,0.41,8.48,6.97,2.0,13.3,30.5,31.4,18.8,11.9,10.2,38.6,6.29,0.9,0.34
27,https://www.screener.in/company/AWL/consolidated/,46360.0,357.0,574.0,286.0,253.0,61.3,0.0,15.0,7.41,1.0,-6.3,24.8,25.2,130.0,25.2,37.8,45.3,-1.01,0.62,0.48
29,https://www.screener.in/company/TV18BRDCST/consolidated/,11027.0,64.2,68.6,27.4,484.0,100.0,0.0,2.75,2.46,2.0,34.2,135.0,61.8,171.0,4.54,6.34,67.1,-0.07,0.94,0.11
30,https://www.screener.in/company/FLUOROCHEM/consolidated/,38627.0,3516.0,3920.0,2534.0,42.2,524.0,0.11,29.6,27.0,1.0,3.54,38.7,34.3,11.0,29.7,10.3,55.3,4.8,0.9,0.29
31,https://www.screener.in/company/APTUS/consolidated/,18106.0,363.0,365.0,234.0,32.8,71.0,1.1,14.6,16.1,2.0,29.6,55.1,16.5,49.9,29.8,0.55,72.5,2.97,0.99,1.22
32,https://www.screener.in/company/GPPL/consolidated/,7757.0,160.0,170.0,88.2,21.7,47.7,3.8,19.6,15.0,10.0,15.8,81.8,31.5,48.3,7.63,5.79,57.8,1.91,0.94,0.04
33,https://www.screener.in/company/SWSOLAR/consolidated/,10652.0,457.0,478.0,253.0,,-17.0,0.0,-65.4,-338.0,1.0,-35.1,80.8,60.9,23.3,-28.8,4.33,62.8,-2.73,0.96,0.0
34,https://www.screener.in/company/GLAXO/consolidated/,39425.0,2330.0,2375.0,1227.0,62.0,90.9,1.37,36.4,26.8,10.0,0.64,89.9,43.9,16.9,0.28,1.9,84.8,12.8,0.98,0.01
35,https://www.screener.in/company/CENTURYPLY/consolidated/,17749.0,800.0,850.0,436.0,46.6,93.3,0.12,27.0,22.8,1.0,5.17,83.5,27.3,22.2,16.3,5.81,63.3,4.36,0.94,0.23
36,https://www.screener.in/company/SOBHA/consolidated/,13996.0,1475.0,1557.0,412.0,130.0,263.0,0.2,8.32,4.24,10.0,45.2,258.0,32.9,9.48,-4.11,5.25,78.5,1.58,0.95,0.81
37,https://www.screener.in/company/NIACL/consolidated/,36405.0,221.0,262.0,94.2,38.6,165.0,0.87,4.87,4.07,5.0,8.0,135.0,42.3,165.0,13.1,15.5,54.6,-1.07,0.84,0.0
38,https://www.screener.in/company/PFC/consolidated/,129578.0,393.0,429.0,106.0,7.22,283.0,2.7,9.08,20.4,10.0,9.47,269.0,18.0,330.0,7.64,8.41,53.0,14.6,0.92,8.73
39,https://www.screener.in/company/INFIBEAM/consolidated/,7354.0,26.4,28.2,12.8,52.6,12.0,0.19,5.53,4.09,1.0,56.5,106.0,39.3,278.0,45.8,6.21,70.2,0.15,0.94,0.0
41,https://www.screener.in/company/LICI/consolidated/,570394.0,901.0,919.0,530.0,15.0,98.1,0.33,143.0,125.0,10.0,2.47,70.0,42.3,632.0,7.7,1.98,72.5,12.7,0.98,0.0
42,https://www.screener.in/company/ANGELONE/consolidated/,27631.0,3295.0,3900.0,999.0,26.2,311.0,1.21,44.0,47.1,10.0,30.9,230.0,20.6,8.4,59.0,15.5,43.8,31.0,0.84,0.6
43,https://www.screener.in/company/CESC/consolidated/,18737.0,141.0,144.0,62.1,13.0,86.8,3.18,11.4,12.2,1.0,7.52,128.0,22.0,133.0,5.42,1.46,69.2,2.63,0.99,1.22
44,https://www.screener.in/company/GAIL/consolidated/,107503.0,164.0,169.0,91.0,20.4,111.0,2.45,9.76,8.69,10.0,3.75,79.7,19.4,658.0,26.2,3.42,63.4,3.72,0.97,0.25
45,https://www.screener.in/company/ZEEL/consolidated/,23850.0,248.0,300.0,170.0,97.3,112.0,0.0,7.94,0.35,1.0,4.1,45.9,61.8,96.0,-0.17,17.2,41.2,1.28,0.83,0.02
46,https://www.screener.in/company/JINDALSAW/consolidated/,16178.0,506.0,539.0,108.0,11.5,282.0,0.59,11.0,6.09,2.0,24.4,369.0,16.5,32.0,15.4,6.12,66.9,16.6,0.94,0.68
47,https://www.screener.in/company/CLEAN/consolidated/,15790.0,1487.0,1622.0,1227.0,57.3,103.0,0.34,44.5,33.2,1.0,-5.02,21.2,34.3,10.6,30.7,8.35,47.1,4.91,0.92,0.0
48,https://www.screener.in/company/RECLTD/consolidated/,111715.0,424.0,455.0,110.0,8.77,241.0,2.97,9.14,20.4,10.0,9.4,284.0,18.0,263.0,9.66,6.71,54.6,14.4,0.93,6.6
49,https://www.screener.in/company/HUDCO/consolidated/,27566.0,138.0,140.0,40.4,15.4,78.5,2.8,8.81,11.4,10.0,5.13,241.0,16.5,200.0,-2.19,1.92,75.0,2.26,0.98,4.02
50,https://www.screener.in/company/NATIONALUM/consolidated/,24115.0,131.0,144.0,75.6,19.0,73.3,3.43,14.4,11.2,5.0,-14.4,73.5,32.6,184.0,18.9,8.89,59.3,1.02,0.91,0.01
51,https://www.screener.in/company/KEC/consolidated/,16014.0,622.0,748.0,436.0,85.2,150.0,0.48,11.8,4.74,2.0,24.3,42.7,57.6,25.7,13.0,16.9,57.6,2.17,0.83,1.28
52,https://www.screener.in/company/RAJESHEXPO/consolidated/,10492.0,355.0,1030.0,334.0,9.19,516.0,0.28,10.9,10.5,1.0,18.8,6.39,37.1,29.5,20.2,65.5,39.3,1.53,0.35,0.04
53,https://www.screener.in/company/RBA/consolidated/,6048.0,122.0,138.0,83.7,,14.8,0.0,-6.87,-23.7,10.0,23.1,45.7,113.0,49.6,0.0,11.5,58.6,-0.93,0.88,1.63
54,https://www.screener.in/company/AJANTPHARM/consolidated/,27851.0,2214.0,2355.0,1132.0,42.2,277.0,0.45,22.6,17.9,2.0,8.5,95.6,31.3,12.6,13.1,5.99,58.8,15.5,0.94,0.01
55,https://www.screener.in/company/OFSS/consolidated/,56694.0,6546.0,6623.0,2987.0,26.5,750.0,3.44,35.1,24.8,5.0,12.6,119.0,39.3,8.66,5.44,1.17,87.0,85.5,0.99,0.01
56,https://www.screener.in/company/KAYNES/consolidated/,17068.0,2672.0,3000.0,741.0,141.0,175.0,0.0,21.5,16.4,10.0,59.5,261.0,76.8,6.39,45.2,10.9,54.6,5.56,0.89,0.27
57,https://www.screener.in/company/ASHOKLEY/consolidated/,50971.0,174.0,192.0,133.0,24.0,30.2,1.5,11.4,15.0,1.0,29.0,30.4,24.0,294.0,24.4,9.37,44.6,1.79,0.91,3.87
58,https://www.screener.in/company/IRCON/consolidated/,19187.0,204.0,213.0,50.1,21.7,58.9,1.47,15.7,15.4,2.0,32.1,307.0,16.6,94.0,24.4,4.18,70.2,2.67,0.96,0.3
59,https://www.screener.in/company/BIOCON/consolidated/,33641.0,280.0,295.0,192.0,41.7,158.0,0.54,5.92,4.78,5.0,50.4,46.3,35.8,120.0,21.0,4.87,60.6,1.05,0.95,0.96
60,https://www.screener.in/company/POLYPLEX/consolidated/,3304.0,1052.0,1663.0,991.0,46.5,1105.0,2.19,11.6,10.2,10.0,-14.1,6.16,24.8,3.14,19.5,36.7,42.8,8.9,0.63,0.18
61,https://www.screener.in/company/SHYAMMETL/consolidated/,18339.0,657.0,693.0,253.0,18.2,320.0,0.27,15.0,13.0,10.0,7.09,160.0,16.5,27.9,42.3,5.19,63.3,19.0,0.95,0.24
64,https://www.screener.in/company/BHEL/consolidated/,74033.0,212.0,213.0,66.3,1039.0,74.9,0.19,3.33,1.7,2.0,2.37,220.0,42.1,348.0,2.87,0.49,74.8,-0.68,1.0,0.35
65,https://www.screener.in/company/LODHA/consolidated/,108595.0,1127.0,1228.0,356.0,71.0,135.0,0.09,8.76,10.1,10.0,-15.6,217.0,27.8,96.4,-8.7,8.18,61.9,2.09,0.92,0.67
66,https://www.screener.in/company/VIPIND/consolidated/,7889.0,556.0,731.0,546.0,58.2,50.4,0.81,27.8,29.0,2.0,16.2,1.91,57.0,14.2,6.7,24.0,32.6,0.94,0.76,0.74
67,https://www.screener.in/company/NHPC/consolidated/,71362.0,71.1,75.3,37.8,18.3,38.9,2.6,8.49,10.8,10.0,3.18,88.3,22.0,1004.0,1.96,5.58,63.2,1.54,0.94,0.77
68,https://www.screener.in/company/ZFCVINDIA/consolidated/,32239.0,16958.0,17099.0,8755.0,82.2,1366.0,0.08,18.9,13.9,5.0,26.0,93.7,33.2,1.9,0.0,0.82,66.5,55.7,0.99,0.02
69,https://www.screener.in/company/KALYANKJIL/consolidated/,37303.0,362.0,395.0,101.0,71.9,37.4,0.14,12.7,13.5,10.0,22.6,259.0,37.1,103.0,11.7,8.46,53.4,1.31,0.92,0.65
70,https://www.screener.in/company/SJVN/consolidated/,39530.0,101.0,105.0,30.4,38.1,36.5,1.76,9.27,10.3,10.0,-5.3,231.0,22.0,393.0,2.82,4.05,63.7,1.12,0.96,1.19
71,https://www.screener.in/company/AAVAS/consolidated/,11882.0,1501.0,2046.0,1335.0,25.5,444.0,0.0,9.5,14.1,10.0,25.4,12.4,16.5,7.91,21.2,26.6,42.0,15.4,0.73,3.19
72,https://www.screener.in/company/RAINBOW/consolidated/,13056.0,1285.0,1330.0,682.0,60.6,112.0,0.23,24.1,25.5,10.0,22.9,88.4,48.1,10.2,17.7,3.36,63.5,6.2,0.97,0.55
73,https://www.screener.in/company/ADANIENT/consolidated/,332789.0,2919.0,3538.0,1017.0,128.0,322.0,0.04,9.49,9.63,1.0,-13.6,187.0,51.4,114.0,46.7,17.5,50.8,2.0,0.83,1.56
74,https://www.screener.in/company/CAMPUS/consolidated/,8457.0,276.0,425.0,238.0,78.0,,0.0,31.8,29.3,5.0,67.9,16.3,57.2,30.5,26.2,34.9,41.3,0.94,0.65,0.68
75,https://www.screener.in/company/MHRIL/consolidated/,7840.0,387.0,470.0,245.0,119.0,20.9,0.0,10.2,35.9,10.0,12.4,58.0,39.6,20.2,2.0,17.6,47.1,1.06,0.82,6.17
76,https://www.screener.in/company/AMBUJACEM/consolidated/,104088.0,524.0,558.0,315.0,35.1,166.0,0.48,12.6,10.8,2.0,4.26,66.2,37.0,199.0,12.8,6.05,54.6,3.99,0.94,0.02
77,https://www.screener.in/company/ALLCARGO/consolidated/,7862.0,80.0,98.0,61.4,28.1,25.8,1.02,18.5,20.1,2.0,-34.7,30.3,41.9,98.3,34.9,18.4,51.4,0.22,0.82,0.68
78,https://www.screener.in/company/GPIL/consolidated/,9850.0,726.0,800.0,338.0,12.6,297.0,0.55,27.5,22.3,5.0,-10.3,115.0,21.9,13.6,20.7,9.27,45.9,18.9,0.91,0.02
79,https://www.screener.in/company/OLECTRA/consolidated/,13621.0,1659.0,1808.0,374.0,176.0,106.0,0.02,13.3,8.11,4.0,23.2,343.0,24.0,8.21,75.9,8.29,74.7,2.2,0.92,0.15
80,https://www.screener.in/company/RADICO/consolidated/,21522.0,1612.0,1885.0,1026.0,90.8,172.0,0.19,11.4,10.4,2.0,13.4,57.2,29.2,13.4,9.38,14.5,47.9,4.85,0.86,0.38
81,https://www.screener.in/company/PNB/consolidated/,108414.0,98.5,100.0,44.4,18.4,93.4,0.66,4.1,3.34,2.0,27.1,122.0,9.46,1101.0,16.5,1.6,67.3,1.81,0.98,13.2
82,https://www.screener.in/company/PAYTM/consolidated/,47930.0,754.0,998.0,503.0,,206.0,0.0,-12.5,-13.1,1.0,40.5,50.1,44.7,63.5,34.6,24.4,64.9,-4.58,0.76,0.02
83,https://www.screener.in/company/PCBL/consolidated/,11739.0,311.0,318.0,108.0,24.4,82.6,1.77,16.9,15.7,1.0,4.37,188.0,34.3,37.8,21.2,2.19,80.5,3.92,0.98,0.38
84,https://www.screener.in/company/ADANIPORTS/consolidated/,249024.0,1154.0,1230.0,395.0,31.5,225.0,0.43,9.53,14.4,2.0,27.0,192.0,31.5,216.0,20.6,6.17,62.7,8.09,0.94,1.03
85,https://www.screener.in/company/JMFINANCIL/consolidated/,9861.0,103.0,111.0,57.4,16.9,88.1,1.75,8.3,7.55,1.0,18.3,79.8,22.1,95.6,-1.51,6.86,60.2,2.04,0.93,2.02
86,https://www.screener.in/company/MOTILALOFS/consolidated/,22606.0,1524.0,1602.0,551.0,15.6,504.0,0.66,12.9,15.6,1.0,26.2,177.0,20.6,14.8,21.0,4.9,71.7,35.8,0.95,1.61
87,https://www.screener.in/company/ANURAS/consolidated/,10308.0,941.0,1250.0,570.0,57.6,227.0,0.27,12.6,8.82,10.0,24.3,65.0,34.3,11.0,44.7,24.7,34.3,3.78,0.75,0.46
88,https://www.screener.in/company/BLS/consolidated/,16031.0,390.0,413.0,150.0,60.0,23.1,0.19,31.6,29.5,1.0,51.1,160.0,39.3,41.2,24.5,5.67,78.1,1.91,0.94,0.02
89,https://www.screener.in/company/NAM-INDIA/consolidated/,32099.0,511.0,522.0,197.0,36.3,57.1,2.25,26.6,20.7,10.0,9.79,159.0,22.1,62.8,8.23,2.09,64.2,3.91,0.98,0.0
90,https://www.screener.in/company/COALINDIA/consolidated/,231351.0,376.0,396.0,208.0,8.27,113.0,6.46,70.5,56.0,10.0,12.7,81.0,17.8,616.0,12.9,5.1,53.4,11.0,0.95,0.09
91,https://www.screener.in/company/CHAMBLFERT/consolidated/,15932.0,383.0,403.0,248.0,14.0,185.0,1.96,16.0,14.9,10.0,-4.43,54.0,26.6,41.6,31.5,5.04,60.7,9.15,0.95,0.3
92,https://www.screener.in/company/TECHM/consolidated/,132292.0,1355.0,1402.0,981.0,36.9,271.0,2.36,22.1,17.6,5.0,8.24,38.1,30.0,97.6,13.1,3.31,68.6,5.06,0.97,0.1
93,https://www.screener.in/company/OIL/consolidated/,42877.0,395.0,407.0,210.0,6.21,370.0,5.06,25.4,25.2,10.0,-10.8,88.1,8.64,108.0,24.7,2.79,64.9,3.88,0.97,0.56
94,https://www.screener.in/company/FACT/consolidated/,52429.0,810.0,861.0,192.0,91.7,21.8,0.12,30.3,62.5,10.0,-4.27,322.0,26.6,64.7,30.8,5.89,56.5,1.63,0.94,1.29
96,https://www.screener.in/company/TATAMOTORS/consolidated/,299919.0,819.0,827.0,400.0,18.7,161.0,0.24,5.95,5.62,2.0,33.0,105.0,24.0,332.0,9.84,0.96,70.6,11.3,0.99,2.38
97,https://www.screener.in/company/SUMICHEM/consolidated/,19981.0,400.0,487.0,371.0,54.3,50.6,0.3,29.1,22.5,10.0,-12.8,7.82,34.0,49.9,13.1,17.8,43.6,2.87,0.82,0.01
98,https://www.screener.in/company/ACC/consolidated/,42421.0,2260.0,2418.0,1592.0,32.4,789.0,0.41,10.0,7.06,10.0,10.8,41.9,37.0,18.8,12.4,6.53,54.7,20.6,0.93,0.03
99,https://www.screener.in/company/VTL/consolidated/,11617.0,401.0,434.0,270.0,21.8,306.0,0.87,11.5,9.74,2.0,-9.63,48.7,20.5,28.9,14.6,7.44,55.9,4.64,0.93,0.17
100,https://www.screener.in/company/TIINDIA/consolidated/,74258.0,3850.0,4069.0,2375.0,81.2,229.0,0.09,31.6,27.0,1.0,8.91,62.1,33.2,19.3,46.6,5.4,59.0,13.6,0.95,0.19
101,https://www.screener.in/company/PETRONET/consolidated/,35999.0,240.0,254.0,192.0,10.3,110.0,2.91,26.6,23.0,10.0,-0.31,25.3,19.4,150.0,19.1,5.58,69.1,5.7,0.94,0.19
102,https://www.screener.in/company/TATAMTRDVR/consolidated/,27732.0,545.0,550.0,202.0,,1086.0,0.39,0.0,-3.68,2.0,-4.32,170.0,24.0,50.8,0.0,1.08,71.0,57.2,0.99,2.19
105,https://www.screener.in/company/EMAMILTD/consolidated/,22406.0,509.0,589.0,341.0,32.5,54.6,1.57,28.0,28.3,1.0,5.43,49.4,54.1,44.0,8.66,13.6,42.0,4.05,0.86,0.04
106,https://www.screener.in/company/GRANULES/consolidated/,10222.0,422.0,435.0,268.0,26.0,122.0,0.36,19.4,19.1,1.0,7.62,57.6,35.8,24.2,20.2,3.08,60.1,4.21,0.97,0.47
107,https://www.screener.in/company/CONCORDBIO/consolidated/,14304.0,1367.0,1608.0,900.0,60.2,129.0,0.0,26.4,19.8,1.0,19.7,51.8,35.8,10.5,18.5,15.0,41.4,7.74,0.85,0.02
108,https://www.screener.in/company/RALLIS/consolidated/,4917.0,253.0,272.0,186.0,31.1,87.2,0.0,12.8,9.61,1.0,7.18,35.6,34.0,19.4,9.49,7.06,49.6,-0.73,0.93,0.05
109,https://www.screener.in/company/SYNGENE/consolidated/,28024.0,697.0,860.0,545.0,55.6,96.8,0.07,14.5,13.4,10.0,24.4,27.8,35.8,40.2,16.6,19.0,41.4,2.9,0.81,0.21
110,https://www.screener.in/company/GICRE/consolidated/,53623.0,306.0,338.0,128.0,8.09,272.0,2.36,19.8,17.0,5.0,-2.87,139.0,42.3,175.0,-2.52,9.52,50.1,9.63,0.9,0.0
111,https://www.screener.in/company/ZYDUSLIFE/consolidated/,71786.0,709.0,724.0,421.0,23.0,185.0,0.85,15.0,13.7,1.0,20.0,68.3,35.8,101.0,6.54,2.15,62.0,7.91,0.98,0.01
112,https://www.screener.in/company/NETWORK18/consolidated/,13235.0,126.0,135.0,45.0,,125.0,0.0,2.2,-2.21,5.0,31.5,181.0,23.5,105.0,5.12,6.55,70.4,-0.55,0.93,0.28
113,https://www.screener.in/company/AARTIDRUGS/consolidated/,4912.0,530.0,646.0,311.0,27.3,131.0,0.19,15.5,14.9,10.0,2.66,70.7,39.6,9.26,14.6,17.9,64.2,4.28,0.82,0.49
114,https://www.screener.in/company/UNIONBANK/consolidated/,98511.0,133.0,140.0,60.3,8.27,115.0,2.26,5.02,11.4,10.0,26.8,120.0,9.46,741.0,29.4,5.17,67.7,4.82,0.95,14.8
115,https://www.screener.in/company/ALOKINDS/consolidated/,15398.0,31.0,39.2,10.1,,-38.9,0.0,-6.86,0.0,1.0,-24.4,208.0,18.9,497.0,28.1,20.9,57.8,-0.46,0.79,0.0
116,https://www.screener.in/company/ATGL/consolidated/,108171.0,983.0,4000.0,522.0,189.0,29.4,0.03,20.7,20.4,1.0,7.87,88.4,19.4,110.0,32.7,75.4,47.7,1.57,0.25,0.42
117,https://www.screener.in/company/IIFL/consolidated/,24323.0,639.0,704.0,408.0,13.5,260.0,0.63,11.5,19.4,2.0,20.8,56.6,22.1,38.1,20.2,9.29,52.8,12.9,0.91,4.11
118,https://www.screener.in/company/GODREJCP/consolidated/,112969.0,1104.0,1230.0,892.0,61.5,142.0,0.45,16.5,13.5,1.0,8.75,23.8,54.1,102.0,10.4,10.2,47.6,4.23,0.9,0.23
119,https://www.screener.in/company/ARE&M/consolidated/,13871.0,811.0,843.0,546.0,17.1,331.0,0.75,20.2,14.8,1.0,9.67,48.6,33.2,17.1,15.0,3.76,57.7,13.2,0.96,0.02
120,https://www.screener.in/company/KPIL/consolidated/,11695.0,720.0,762.0,480.0,29.0,298.0,0.97,14.1,8.57,2.0,13.8,49.9,57.6,16.2,8.88,5.5,53.9,5.48,0.94,0.82
122,https://www.screener.in/company/EXIDEIND/consolidated/,27132.0,319.0,342.0,170.0,31.2,147.0,0.63,10.2,7.28,1.0,7.72,87.2,33.2,85.0,1.38,6.79,54.3,3.17,0.93,0.06
123,https://www.screener.in/company/NMDC/consolidated/,59696.0,204.0,227.0,104.0,11.9,83.6,3.24,30.2,23.0,1.0,-8.55,96.2,17.8,293.0,14.7,10.4,49.7,3.5,0.9,0.09
126,https://www.screener.in/company/MAHABANK/consolidated/,36788.0,52.0,52.6,22.8,9.99,23.5,2.5,4.44,17.4,10.0,31.7,128.0,9.46,708.0,11.4,1.33,72.5,1.47,0.99,15.5
