,company_url,Market_cap,Current_Price,High,Low,P_E,Book_Value,Dividend_Yield,ROCE,ROE,Face_Value,Sales_growth,Up_from_52w_low,Industry_PE,No_Eq_Shares,Sales_growth_3Years,Down_from_52w_high,RSI,EPS_latest_quarter,From_52w_high,Debt_to_equity
127,https://www.screener.in/company/AFFLE/consolidated/,17609.0,1256.0,1337.0,866.0,66.6,120.0,0.0,20.2,18.5,2.0,15.7,44.9,39.3,14.0,62.6,6.07,51.4,5.01,0.94,0.14
128,https://www.screener.in/company/RBLBANK/consolidated/,16295.0,270.0,301.0,132.0,13.9,226.0,0.56,5.5,7.06,10.0,24.4,105.0,14.4,60.4,2.85,10.3,44.6,5.51,0.9,7.26
129,https://www.screener.in/company/SUPRAJIT/consolidated/,5421.0,392.0,447.0,315.0,36.9,91.9,0.59,15.3,13.2,1.0,18.5,24.2,33.2,13.8,20.8,12.4,49.4,2.51,0.88,0.57
130,https://www.screener.in/company/BAJAJHLDNG/consolidated/,89170.0,7999.0,8374.0,5557.0,16.1,4391.0,1.54,9.71,11.2,10.0,10.8,44.0,22.1,11.1,6.21,4.47,52.6,134.0,0.96,0.0
131,https://www.screener.in/company/DEEPAKFERT/consolidated/,8178.0,648.0,715.0,512.0,12.1,411.0,1.54,25.8,27.0,10.0,5.85,26.4,34.3,12.6,34.1,9.4,44.5,4.76,0.91,0.79
133,https://www.screener.in/company/TANLA/consolidated/,15523.0,1154.0,1318.0,493.0,30.2,130.0,0.87,37.9,31.2,1.0,6.89,134.0,39.3,13.4,20.0,12.4,59.4,10.6,0.88,0.05
134,https://www.screener.in/company/HCLTECH/consolidated/,425340.0,1568.0,1620.0,1016.0,27.1,242.0,3.32,28.3,23.0,2.0,10.8,54.2,30.0,271.0,12.8,3.21,67.1,16.0,0.97,0.08
136,https://www.screener.in/company/BHARATFORG/consolidated/,56960.0,1223.0,1299.0,744.0,87.0,151.0,0.57,7.7,6.88,2.0,23.0,64.5,28.4,46.6,17.0,5.86,50.3,4.88,0.94,1.07
137,https://www.screener.in/company/IOB/consolidated/,83568.0,44.2,51.1,20.8,35.7,13.2,0.0,4.54,8.86,10.0,22.4,112.0,9.46,1890.0,0.0,13.5,56.0,0.33,0.86,11.3
138,https://www.screener.in/company/NATCOPHARM/consolidated/,14820.0,828.0,928.0,502.0,13.1,296.0,1.0,17.7,15.3,2.0,44.0,64.9,35.8,17.9,12.2,10.9,53.8,20.6,0.89,0.05
139,https://www.screener.in/company/EIDPARRY/consolidated/,10026.0,565.0,592.0,433.0,10.1,375.0,1.68,27.4,16.2,1.0,7.15,30.4,11.8,17.8,27.2,4.51,50.7,25.5,0.95,0.13
141,https://www.screener.in/company/HAPPSTMNDS/consolidated/,13459.0,884.0,1023.0,763.0,57.7,91.6,0.61,29.6,31.3,2.0,17.3,15.8,39.3,15.2,27.0,13.6,45.0,3.92,0.86,0.38
142,https://www.screener.in/company/HAL/consolidated/,198452.0,2968.0,3079.0,1150.0,32.9,376.0,0.93,30.6,27.2,5.0,5.68,158.0,74.3,66.9,7.88,3.62,65.7,18.5,0.96,0.0
143,https://www.screener.in/company/INDIACEM/consolidated/,7707.0,249.0,277.0,167.0,,182.0,0.0,-3.7,-5.46,10.0,0.89,48.9,31.4,31.0,2.64,10.2,42.6,-2.58,0.9,0.5
144,https://www.screener.in/company/APLLTD/consolidated/,18497.0,940.0,965.0,462.0,34.8,227.0,0.85,7.4,7.2,2.0,10.5,103.0,35.8,19.7,7.07,2.55,80.6,6.95,0.97,0.19
146,https://www.screener.in/company/BALRAMCHIN/consolidated/,7759.0,385.0,486.0,349.0,14.4,156.0,0.78,10.4,10.0,1.0,15.3,10.2,11.8,20.2,-0.53,20.8,37.7,8.24,0.79,0.17
147,https://www.screener.in/company/CROMPTON/consolidated/,19820.0,309.0,341.0,251.0,45.9,42.6,0.97,16.0,18.1,2.0,6.83,23.3,60.2,64.0,15.0,9.27,49.2,1.52,0.91,0.37
148,https://www.screener.in/company/INDUSTOWER/consolidated/,58252.0,216.0,230.0,135.0,16.2,87.9,0.0,11.3,9.71,10.0,-4.09,59.8,38.4,269.0,61.5,6.09,60.8,4.8,0.94,0.87
149,https://www.screener.in/company/TRIDENT/consolidated/,23330.0,45.8,52.9,25.0,51.1,8.14,0.79,11.9,11.0,1.0,-6.62,82.6,34.8,510.0,10.2,13.5,63.3,0.18,0.86,0.4
150,https://www.screener.in/company/BANKBARODA/consolidated/,117752.0,228.0,240.0,146.0,6.4,203.0,2.42,5.17,15.1,2.0,36.0,55.4,9.46,517.0,6.07,5.16,54.0,8.5,0.95,12.8
151,https://www.screener.in/company/UPL/consolidated/,40841.0,544.0,780.0,528.0,23.9,385.0,1.84,14.3,13.4,2.0,-2.19,3.04,34.0,75.1,14.4,30.2,31.4,-2.52,0.7,1.21
152,https://www.screener.in/company/BALAMINES/consolidated/,7753.0,2396.0,2736.0,1873.0,39.3,496.0,0.42,36.5,23.2,2.0,-28.1,27.9,34.3,3.24,35.9,12.4,45.1,10.7,0.88,0.03
153,https://www.screener.in/company/IGL/consolidated/,30685.0,438.0,516.0,376.0,17.0,129.0,2.97,26.6,20.5,2.0,25.5,16.6,19.4,70.0,29.7,15.1,66.1,7.9,0.85,0.01
154,https://www.screener.in/company/ITC/consolidated/,580553.0,466.0,500.0,329.0,28.8,55.4,2.74,39.0,29.1,1.0,1.47,41.5,18.0,1248.0,12.8,6.84,53.6,3.93,0.93,0.0
155,https://www.screener.in/company/POLICYBZR/consolidated/,38932.0,863.0,899.0,391.0,,125.0,0.0,-8.27,-8.95,2.0,48.8,121.0,39.3,45.1,49.1,4.0,64.3,-0.45,0.96,0.05
156,https://www.screener.in/company/HEG/consolidated/,6930.0,1795.0,1966.0,918.0,15.8,1127.0,2.37,14.7,13.0,10.0,-6.09,95.6,17.0,3.86,4.71,8.67,47.3,24.9,0.91,0.16
157,https://www.screener.in/company/CANBK/consolidated/,83169.0,458.0,471.0,269.0,5.98,430.0,2.62,5.33,14.8,10.0,32.4,70.5,9.46,181.0,20.0,2.79,59.4,20.9,0.97,15.8
158,https://www.screener.in/company/TTKPRESTIG/consolidated/,10711.0,773.0,833.0,652.0,48.3,141.0,0.78,18.1,13.8,1.0,-10.6,18.5,56.1,13.9,10.2,7.17,56.8,4.28,0.93,0.08
159,https://www.screener.in/company/EASEMYTRIP/consolidated/,8038.0,45.4,56.3,37.0,55.2,3.34,0.22,51.3,44.3,1.0,50.9,22.7,207.0,177.0,47.0,19.4,56.3,0.27,0.81,0.24
160,https://www.screener.in/company/WIPRO/consolidated/,252208.0,483.0,529.0,352.0,22.4,133.0,0.21,17.7,15.9,2.0,2.93,37.2,30.0,522.0,14.0,8.76,64.4,5.16,0.91,0.26
161,https://www.screener.in/company/ADANIENSOL/consolidated/,118834.0,1066.0,2800.0,630.0,90.4,107.0,0.0,10.2,11.6,10.0,16.1,69.1,22.0,112.0,5.2,62.0,47.7,2.47,0.38,3.03
162,https://www.screener.in/company/WELSPUNLIV/consolidated/,14485.0,149.0,170.0,62.0,27.5,43.2,0.07,6.01,4.77,1.0,0.0,140.0,34.8,97.2,6.29,12.4,47.1,2.02,0.88,0.58
163,https://www.screener.in/company/PNBHOUSING/consolidated/,22225.0,856.0,906.0,383.0,17.4,547.0,0.0,8.25,10.0,10.0,15.0,124.0,16.5,26.0,-8.36,5.44,67.0,14.8,0.95,3.77
165,https://www.screener.in/company/TORNTPOWER/consolidated/,47965.0,997.0,1072.0,431.0,22.0,247.0,1.3,18.3,19.6,10.0,29.2,131.0,22.0,48.1,23.5,6.98,59.4,10.9,0.93,0.9
166,https://www.screener.in/company/CGCL/consolidated/,19664.0,954.0,1049.0,566.0,85.1,179.0,0.05,8.98,7.46,2.0,61.9,68.6,22.1,20.6,26.9,9.06,69.0,3.16,0.91,2.39
167,https://www.screener.in/company/HDFCAMC/consolidated/,72613.0,3403.0,3560.0,1590.0,40.8,282.0,1.41,0.0,0.0,5.0,0.0,114.0,22.1,21.4,0.0,4.42,61.6,22.9,0.96,0.0
168,https://www.screener.in/company/MANYAVAR/consolidated/,27202.0,1120.0,1488.0,1058.0,68.0,54.7,0.8,39.2,34.0,1.0,4.8,5.89,68.0,24.3,14.0,24.7,25.1,2.01,0.75,0.27
169,https://www.screener.in/company/BOSCHLTD/consolidated/,67340.0,22814.0,23569.0,16366.0,44.0,3927.0,2.1,17.4,13.2,10.0,17.5,39.4,33.2,2.95,14.9,3.2,58.9,339.0,0.97,0.0
170,https://www.screener.in/company/TATACHEM/consolidated/,27168.0,1066.0,1141.0,912.0,13.7,840.0,1.64,11.6,12.0,10.0,12.9,16.9,34.3,25.5,17.5,6.55,47.6,16.8,0.93,0.28
171,https://www.screener.in/company/VINATIORGA/consolidated/,17648.0,1718.0,2034.0,1689.0,43.2,225.0,0.41,30.4,22.6,1.0,-1.89,1.67,34.3,10.3,26.4,15.6,45.7,8.19,0.84,0.0
172,https://www.screener.in/company/SFL/consolidated/,12532.0,1153.0,1370.0,906.0,62.4,263.0,0.0,13.6,12.5,5.0,-9.62,27.4,38.7,10.9,10.6,15.8,37.2,4.05,0.84,0.2
173,https://www.screener.in/company/CERA/consolidated/,10317.0,7934.0,9782.0,5229.0,43.5,938.0,0.63,25.5,19.4,5.0,13.6,51.7,51.4,1.3,13.8,18.9,44.4,43.8,0.81,0.04
174,https://www.screener.in/company/JYOTHYLAB/consolidated/,18978.0,519.0,533.0,180.0,58.1,44.6,0.58,18.1,14.7,1.0,13.1,188.0,54.1,36.7,13.3,2.68,67.3,2.84,0.97,0.03
175,https://www.screener.in/company/KNRCON/consolidated/,7243.0,257.0,306.0,226.0,14.7,109.0,0.1,20.8,15.5,2.0,6.18,13.8,27.8,28.1,18.3,15.7,42.1,5.24,0.84,0.25
176,https://www.screener.in/company/ABFRL/consolidated/,21175.0,223.0,266.0,184.0,,31.0,0.0,5.03,-2.2,10.0,14.9,21.0,301.0,94.9,12.2,16.0,43.8,-1.89,0.84,3.46
177,https://www.screener.in/company/COCHINSHIP/consolidated/,22774.0,866.0,897.0,205.0,58.7,179.0,0.98,8.03,5.89,5.0,-17.0,322.0,45.5,26.3,-11.6,3.46,75.6,6.9,0.97,0.13
178,https://www.screener.in/company/POONAWALLA/consolidated/,37687.0,490.0,505.0,274.0,38.6,102.0,0.41,7.18,7.69,2.0,58.8,79.0,22.1,76.9,-4.68,2.81,69.4,3.45,0.97,1.45
179,https://www.screener.in/company/GRINDWELL/consolidated/,25213.0,2275.0,2495.0,1718.0,66.8,167.0,0.64,27.6,20.7,5.0,11.6,32.4,57.6,11.1,17.2,8.83,51.6,9.2,0.91,0.04
181,https://www.screener.in/company/KAJARIACER/consolidated/,22178.0,1393.0,1524.0,1006.0,55.4,157.0,0.65,19.7,15.8,1.0,5.31,38.4,51.4,15.9,16.0,8.56,59.3,6.78,0.91,0.07
182,https://www.screener.in/company/BEML/consolidated/,13102.0,3144.0,3317.0,1128.0,65.3,569.0,0.32,10.5,6.3,10.0,-9.55,179.0,74.3,4.16,8.82,5.2,66.8,12.4,0.95,0.16
183,https://www.screener.in/company/RENUKA/consolidated/,9578.0,45.0,57.2,39.4,,-5.59,0.0,9.41,0.0,1.0,16.7,14.2,11.8,213.0,22.7,21.4,31.8,-0.96,0.79,0.0
184,https://www.screener.in/company/APOLLOHOSP/consolidated/,86203.0,5991.0,6029.0,4078.0,124.0,453.0,0.25,14.5,13.7,5.0,17.1,46.9,48.1,14.4,13.9,0.63,69.5,16.2,0.99,0.75
185,https://www.screener.in/company/VARROC/consolidated/,8033.0,526.0,589.0,239.0,48.3,67.7,0.0,8.13,-55.9,1.0,7.52,120.0,33.2,15.3,-14.9,10.6,40.0,3.55,0.89,1.39
186,https://www.screener.in/company/EIHOTEL/consolidated/,17924.0,286.0,294.0,150.0,39.2,56.0,0.39,15.6,11.4,2.0,54.6,90.0,39.6,62.5,8.14,2.99,69.2,1.49,0.97,0.06
187,https://www.screener.in/company/UTIAMC/consolidated/,10877.0,856.0,927.0,608.0,19.3,313.0,2.57,15.9,11.7,10.0,9.71,40.7,22.1,12.7,14.0,7.71,47.9,14.4,0.92,0.0
188,https://www.screener.in/company/RAYMOND/consolidated/,11928.0,1790.0,2240.0,1093.0,7.31,630.0,0.17,21.4,22.9,10.0,8.38,63.8,34.8,6.66,8.21,20.1,57.1,24.0,0.8,0.82
189,https://www.screener.in/company/ATUL/consolidated/,19486.0,6602.0,7779.0,6120.0,50.3,1661.0,0.38,15.3,11.5,10.0,-15.3,7.88,34.3,2.95,9.86,15.1,33.4,30.6,0.85,0.03
191,https://www.screener.in/company/IRB/consolidated/,28323.0,46.9,47.6,22.5,56.5,22.5,0.43,8.67,5.43,1.0,8.91,108.0,16.6,604.0,-2.24,1.57,69.1,0.16,0.98,1.33
192,https://www.screener.in/company/THERMAX/consolidated/,36595.0,3074.0,3268.0,1871.0,68.9,335.0,0.33,15.1,12.3,2.0,17.2,64.3,38.0,11.9,12.2,5.94,51.3,13.2,0.94,0.27
193,https://www.screener.in/company/OBEROIRLTY/consolidated/,55018.0,1513.0,1586.0,790.0,28.0,353.0,0.26,16.0,16.6,10.0,44.9,91.5,32.9,36.4,23.3,4.61,56.4,12.6,0.95,0.26
194,https://www.screener.in/company/LXCHEM/consolidated/,7515.0,273.0,321.0,220.0,74.8,54.9,0.18,11.5,9.18,2.0,-12.0,23.7,34.3,27.5,22.2,15.0,39.3,0.4,0.85,0.11
195,https://www.screener.in/company/ZOMATO/consolidated/,112851.0,129.0,142.0,44.4,,22.9,0.0,-5.79,-5.91,1.0,71.7,192.0,44.7,860.0,39.6,8.55,51.3,0.04,0.91,0.03
196,https://www.screener.in/company/NBCC/consolidated/,15678.0,87.2,94.4,31.0,37.9,11.1,0.62,27.0,20.8,1.0,7.64,182.0,38.7,180.0,2.68,7.6,56.1,0.44,0.92,0.0
197,https://www.screener.in/company/ITI/consolidated/,33329.0,347.0,384.0,86.5,,22.0,0.0,-3.57,-14.5,10.0,-12.6,301.0,56.0,96.1,-12.2,9.7,64.9,-1.31,0.9,0.92
198,https://www.screener.in/company/IOC/consolidated/,204052.0,144.0,146.0,75.8,5.28,118.0,3.46,8.09,7.17,10.0,1.89,90.8,6.75,1412.0,20.3,0.79,78.4,9.29,0.99,0.69
199,https://www.screener.in/company/LAURUSLABS/consolidated/,22372.0,415.0,445.0,279.0,60.9,74.8,0.48,22.8,21.4,2.0,-4.25,48.8,31.3,53.9,28.7,6.67,51.7,0.69,0.93,0.53
200,https://www.screener.in/company/MMTC/consolidated/,10155.0,67.7,89.2,26.3,75.2,9.64,0.0,23.0,49.2,1.0,-77.8,157.0,51.4,150.0,-48.8,24.1,65.9,0.35,0.76,0.02
201,https://www.screener.in/company/WESTLIFE/consolidated/,13210.0,847.0,1025.0,639.0,123.0,36.1,0.41,14.8,21.7,2.0,17.4,32.6,113.0,15.6,13.8,17.3,54.9,1.43,0.83,2.25
202,https://www.screener.in/company/SAIL/consolidated/,46696.0,113.0,127.0,77.6,14.0,136.0,1.33,5.89,3.57,10.0,1.85,45.7,16.5,413.0,19.2,10.9,51.4,3.16,0.89,0.55
203,https://www.screener.in/company/SOLARINDS/consolidated/,62547.0,6914.0,8499.0,3453.0,77.4,316.0,0.12,34.7,33.4,2.0,22.7,100.0,77.4,9.05,45.7,18.6,54.0,22.1,0.81,0.37
204,https://www.screener.in/company/SANOFI/consolidated/,19419.0,8420.0,8599.0,5202.0,,314.0,2.3,0.0,0.0,10.0,0.0,61.8,43.9,2.3,0.0,2.08,60.3,66.0,0.98,0.03
205,https://www.screener.in/company/NH/consolidated/,25618.0,1252.0,1314.0,706.0,34.7,122.0,0.2,31.6,33.1,10.0,20.0,77.5,48.1,20.4,13.1,4.7,59.0,11.1,0.95,0.43
206,https://www.screener.in/company/SUZLON/consolidated/,57777.0,42.9,45.7,6.95,156.0,2.53,0.0,20.8,0.0,2.0,-14.2,517.0,42.1,1347.0,26.2,6.13,59.7,0.08,0.94,0.04
207,https://www.screener.in/company/UCOBANK/consolidated/,49498.0,41.4,48.5,22.2,26.9,21.4,0.0,4.74,7.59,10.0,27.5,86.1,9.46,1196.0,0.0,14.6,56.4,0.34,0.85,10.5
208,https://www.screener.in/company/TRIVENI/consolidated/,7332.0,335.0,417.0,250.0,16.9,123.0,0.97,17.5,23.3,1.0,18.8,33.8,11.8,21.9,8.18,19.8,44.0,1.33,0.8,0.15
209,https://www.screener.in/company/KRBL/consolidated/,8444.0,369.0,471.0,320.0,12.6,201.0,0.27,20.9,16.0,1.0,16.1,15.5,39.0,22.9,6.03,21.6,50.4,6.7,0.78,0.02
210,https://www.screener.in/company/SCHAEFFLER/consolidated/,51229.0,3285.0,3726.0,2555.0,59.0,,0.73,0.0,0.0,2.0,0.0,28.6,30.0,15.6,0.0,11.8,59.6,14.9,0.88,0.0
211,https://www.screener.in/company/JUSTDIAL/consolidated/,7221.0,849.0,949.0,565.0,21.8,449.0,0.0,1.7,1.3,10.0,29.0,50.3,44.7,8.5,-3.94,10.6,60.1,10.8,0.89,0.02
212,https://www.screener.in/company/SUNTECK/consolidated/,6724.0,459.0,512.0,271.0,,188.0,0.33,2.56,0.05,1.0,-54.0,69.2,32.9,14.6,-13.5,10.3,50.6,-0.95,0.9,0.23
213,https://www.screener.in/company/SYMPHONY/consolidated/,6404.0,929.0,1219.0,825.0,55.4,98.8,0.54,14.8,13.5,2.0,-2.52,12.6,56.1,6.9,2.5,23.8,66.3,5.08,0.76,0.27
214,https://www.screener.in/company/VBL/consolidated/,159772.0,1230.0,1380.0,550.0,79.9,50.0,0.1,27.4,33.5,5.0,22.8,124.0,39.0,130.0,22.7,10.9,52.9,3.86,0.89,0.57
215,https://www.screener.in/company/INFY/consolidated/,681877.0,1643.0,1665.0,1185.0,28.0,193.0,2.07,40.5,31.8,5.0,8.18,38.6,30.0,415.0,17.4,1.34,65.4,14.7,0.99,0.11
217,https://www.screener.in/company/TEJASNET/consolidated/,14434.0,849.0,940.0,510.0,,177.0,0.0,-1.2,-1.62,10.0,99.9,66.4,56.0,17.0,33.0,9.72,48.2,-0.74,0.9,0.05
218,https://www.screener.in/company/CIPLA/consolidated/,106851.0,1323.0,1341.0,852.0,30.1,308.0,0.64,18.0,12.8,2.0,11.9,55.3,35.8,80.7,9.92,1.36,62.9,14.0,0.99,0.04
219,https://www.screener.in/company/CYIENT/consolidated/,24305.0,2200.0,2459.0,831.0,34.9,365.0,1.18,19.8,16.6,5.0,36.4,165.0,39.3,11.1,10.8,10.5,50.0,16.1,0.89,0.26
220,https://www.screener.in/company/DRREDDY/consolidated/,94322.0,5650.0,5990.0,4175.0,18.5,1529.0,0.71,26.7,21.6,5.0,19.6,35.3,35.8,16.7,12.1,5.67,45.0,88.9,0.94,0.05
221,https://www.screener.in/company/FIVESTAR/consolidated/,21936.0,750.0,877.0,494.0,140.0,,0.0,17.0,16.0,1.0,104.0,51.8,22.1,29.2,105.0,14.4,56.7,,0.86,0.7
222,https://www.screener.in/company/MAHLIFE/consolidated/,8902.0,574.0,599.0,316.0,,113.0,0.4,2.09,1.78,10.0,59.2,81.6,27.8,15.5,-0.24,4.22,64.1,-1.22,0.96,0.17
224,https://www.screener.in/company/AARTIIND/consolidated/,22178.0,612.0,662.0,438.0,49.7,139.0,0.41,10.4,11.6,5.0,-13.1,39.6,34.3,36.2,16.5,7.54,52.7,2.51,0.92,0.64
225,https://www.screener.in/company/MAZDOCK/consolidated/,46797.0,2320.0,2492.0,612.0,35.2,268.0,0.69,32.7,26.0,10.0,14.7,279.0,37.0,20.2,16.9,6.92,58.5,16.5,0.93,0.0
226,https://www.screener.in/company/RAIN/consolidated/,5010.0,149.0,184.0,140.0,17.0,253.0,0.67,17.1,19.8,2.0,-0.42,6.31,51.4,33.6,19.3,19.1,47.4,-2.68,0.81,1.1
227,https://www.screener.in/company/TCS/consolidated/,1428147.0,3903.0,3965.0,3070.0,31.3,275.0,1.23,58.7,46.9,1.0,10.1,27.1,30.0,366.0,12.8,1.57,64.5,30.2,0.98,0.08
228,https://www.screener.in/company/PRSMJOHNSN/consolidated/,9279.0,184.0,192.0,98.0,,28.0,0.0,0.86,-7.7,10.0,10.1,87.8,37.0,50.3,7.31,4.07,55.9,3.63,0.96,1.05
229,https://www.screener.in/company/PHOENIXLTD/consolidated/,44512.0,2488.0,2674.0,1186.0,50.2,494.0,0.2,9.94,11.4,2.0,44.4,110.0,32.9,17.9,10.6,6.96,58.2,14.1,0.93,0.51
230,https://www.screener.in/company/ROSSARI/consolidated/,4273.0,773.0,904.0,536.0,36.6,177.0,0.06,18.4,12.4,2.0,-2.18,44.2,34.3,5.52,40.3,14.4,40.2,5.97,0.86,0.13
231,https://www.screener.in/company/INDIANB/consolidated/,59745.0,444.0,463.0,252.0,8.67,398.0,1.94,4.55,11.8,10.0,25.2,75.9,9.46,135.0,28.1,4.2,60.8,16.6,0.96,13.0
232,https://www.screener.in/company/FEDERALBNK/consolidated/,35740.0,147.0,159.0,121.0,9.25,105.0,0.68,5.91,15.3,2.0,34.9,21.5,14.4,243.0,9.44,7.82,39.3,4.26,0.92,10.8
233,https://www.screener.in/company/TEAMLEASE/consolidated/,5303.0,3163.0,3326.0,2007.0,49.2,442.0,0.0,13.9,14.4,10.0,14.4,57.6,38.7,1.68,14.8,4.9,62.3,16.3,0.95,0.14
234,https://www.screener.in/company/JKCEMENT/consolidated/,30881.0,3994.0,4141.0,2540.0,68.9,631.0,0.38,10.4,9.48,10.0,20.8,57.2,37.0,7.73,18.8,3.55,59.3,23.0,0.96,1.1
235,https://www.screener.in/company/KFINTECH/consolidated/,9191.0,538.0,564.0,271.0,42.7,58.1,0.0,29.3,25.9,10.0,9.23,98.6,38.7,17.1,17.0,4.51,61.9,3.61,0.95,0.19
236,https://www.screener.in/company/BALKRISIND/consolidated/,49535.0,2562.0,2723.0,1909.0,47.3,425.0,0.62,13.8,13.8,2.0,-8.27,34.2,27.3,19.3,26.6,5.9,48.5,18.0,0.94,0.35
237,https://www.screener.in/company/BIKAJI/consolidated/,14449.0,578.0,592.0,333.0,84.7,41.9,0.13,17.3,14.3,1.0,12.3,73.5,39.0,25.0,22.3,2.4,59.9,2.45,0.98,0.2
238,https://www.screener.in/company/BEL/consolidated/,137533.0,188.0,190.0,87.0,41.4,20.3,0.96,29.9,22.8,1.0,6.01,116.0,57.2,731.0,11.0,1.08,67.8,1.08,0.99,0.0
240,https://www.screener.in/company/DCMSHRIRAM/consolidated/,15696.0,1004.0,1175.0,730.0,25.4,399.0,1.39,19.0,15.1,2.0,2.99,37.5,25.4,15.6,14.1,14.5,45.9,2.07,0.85,0.25
241,https://www.screener.in/company/UBL/consolidated/,48711.0,1844.0,1914.0,1342.0,171.0,152.0,0.41,11.4,8.27,1.0,1.76,37.4,29.2,26.4,4.84,3.65,63.8,4.06,0.96,0.0
242,https://www.screener.in/company/IDBI/consolidated/,74492.0,69.3,74.8,42.9,15.6,43.1,1.44,4.26,8.34,10.0,26.4,61.6,14.4,1075.0,-0.42,7.29,57.9,1.29,0.93,5.79
243,https://www.screener.in/company/AMBER/consolidated/,12891.0,3825.0,3969.0,1762.0,81.5,581.0,0.0,10.7,8.75,10.0,27.2,117.0,76.8,3.37,20.5,3.62,73.2,-2.06,0.96,0.79
244,https://www.screener.in/company/CARBORUNIV/consolidated/,21464.0,1130.0,1305.0,901.0,48.3,151.0,0.31,19.7,15.4,1.0,17.4,25.4,57.6,19.0,21.4,13.4,46.5,5.36,0.87,0.06
245,https://www.screener.in/company/INDIGO/consolidated/,117841.0,3053.0,3132.0,1810.0,21.0,-75.9,0.0,6.91,0.0,10.0,42.3,68.6,23.4,38.6,15.0,2.54,60.2,4.9,0.97,0.0
246,https://www.screener.in/company/RVNL/consolidated/,50728.0,244.0,251.0,56.0,34.3,37.9,0.87,17.8,20.8,10.0,0.86,335.0,27.8,208.0,11.8,3.1,88.9,1.89,0.97,0.76
247,https://www.screener.in/company/RELIANCE/consolidated/,1851261.0,2736.0,2793.0,2000.0,27.1,1110.0,0.33,9.14,8.94,10.0,3.42,36.8,6.75,677.0,13.7,2.04,68.6,25.7,0.98,0.42
248,https://www.screener.in/company/JSWENERGY/consolidated/,78714.0,479.0,485.0,205.0,49.4,121.0,0.42,7.28,7.22,10.0,13.8,134.0,22.0,164.0,7.69,1.37,66.2,5.17,0.99,1.4
249,https://www.screener.in/company/JAMNAAUTO/consolidated/,4364.0,110.0,127.0,94.2,23.0,21.0,1.73,27.5,22.9,1.0,10.9,16.4,33.2,39.9,27.2,13.8,46.6,1.26,0.86,0.08
251,https://www.screener.in/company/MAXHEALTH/consolidated/,68495.0,705.0,760.0,412.0,69.2,80.8,0.14,15.0,16.1,10.0,21.6,71.1,48.1,97.2,62.7,7.25,52.0,2.85,0.93,0.08
252,https://www.screener.in/company/HDFCLIFE/consolidated/,130760.0,608.0,711.0,458.0,85.8,65.9,0.31,9.56,9.57,10.0,41.1,32.8,42.3,215.0,33.7,14.5,29.0,1.71,0.86,0.07
253,https://www.screener.in/company/KSB/consolidated/,11362.0,3262.0,3599.0,1706.0,54.2,343.0,0.46,23.2,16.9,10.0,24.5,91.2,32.1,3.48,12.1,9.34,38.9,14.4,0.91,0.0
254,https://www.screener.in/company/BPCL/consolidated/,102649.0,473.0,482.0,314.0,3.54,327.0,4.44,6.86,6.34,10.0,4.19,50.7,6.75,217.0,18.5,1.93,64.9,38.0,0.98,0.79
